565,-3.847250,-8.716703,28.403913
566,-3.895944,-8.706432,28.361707
567,-3.944049,-8.696316,28.319997
568,-3.991572,-8.686358,28.278778
569,-4.038520,-8.676559,28.238042
570,-4.084900,-8.666921,28.197783
571,-4.130720,-8.657446,28.157994
572,-4.175988,-8.648136,28.118669
573,-4.220709,-8.638992,28.079803
574,-4.264892,-8.630016,28.041388
575,-4.308543,-8.621210,28.003419
576,-4.351670,-8.612574,27.965890
577,-4.394279,-8.604110,27.928795
578,-4.436377,-8.595819,27.892129
579,-4.477972,-8.587701,27.855886
580,-4.519069,-8.579759,27.820061
581,-4.559676,-8.571992,27.784648
582,-4.599799,-8.564402,27.749643
583,-4.639445,-8.556989,27.715041
584,-4.678620,-8.549755,27.680836
585,-4.717332,-8.542698,27.647023
586,-4.755585,-8.535820,27.613598
587,-4.793388,-8.529122,27.580556
588,-4.830745,-8.522604,27.547894
589,-4.867664,-8.516265,27.515605
590,-4.904150,-8.510107,27.483686
591,-4.940209,-8.504129,27.452133
592,-4.975848,-8.498331,27.420941
593,-5.011073,-8.492714,27.390107
594,-5.045890,-8.487278,27.359626
595,-5.080304,-8.482022,27.329495
596,-5.114321,-8.476946,27.299709
597,-5.147947,-8.472050,27.270266
598,-5.181188,-8.467335,27.241160
599,-5.214049,-8.462799,27.212390
600,-5.246537,-8.458443,27.183951
601,-5.278656,-8.454266,27.155840
602,-5.310412,-8.450268,27.128053
603,-5.341811,-8.446448,27.100588
604,-5.372857,-8.442806,27.073441
605,-5.403557,-8.439342,27.046609
606,-5.433914,-8.436054,27.020089
607,-5.463936,-8.432943,26.993878
608,-5.493626,-8.430007,26.967973
609,-5.522990,-8.427247,26.942371
610,-5.552032,-8.424661,26.917070
611,-5.580759,-8.422248,26.892067
612,-5.609173,-8.420009,26.867359
613,-5.637282,-8.417943,26.842944
614,-5.665088,-8.416047,26.818819
615,-5.692598,-8.414323,26.794982
616,-5.719815,-8.412768,26.771430
617,-5.746745,-8.411382,26.748160
618,-5.773391,-8.410165,26.725172
619,-5.799759,-8.409115,26.702462
620,-5.825852,-8.408231,26.680028
621,-5.851676,-8.407513,26.657868
622,-5.877235,-8.406959,26.635980
623,-5.902532,-8.406569,26.614362
624,-5.927572,-8.406341,26.593012
625,-5.952360,-8.406275,26.571929
626,-5.976899,-8.406369,26.551109
627,-6.001194,-8.406622,26.530552
628,-6.025248,-8.407034,26.510255
629,-6.049066,-8.407603,26.490218
630,-6.072651,-8.408328,26.470437
631,-6.096008,-8.409209,26.450912
632,-6.119140,-8.410243,26.431640
633,-6.142051,-8.411429,26.412621
634,-6.164745,-8.412768,26.393853
635,-6.187225,-8.414257,26.375333
636,-6.209495,-8.415894,26.357062
637,-6.231559,-8.417680,26.339037
638,-6.253421,-8.419613,26.321256
639,-6.275083,-8.421691,26.303719
640,-6.296549,-8.423914,26.286425
641,-6.317822,-8.426280,26.269371
642,-6.338907,-8.428787,26.252557
643,-6.359806,-8.431435,26.235981
644,-6.380522,-8.434223,26.219642
645,-6.401059,-8.437148,26.203540
646,-6.421420,-8.440210,26.187672
647,-6.441608,-8.443408,26.172038
648,-6.461626,-8.446739,26.156637
649,-6.481477,-8.450204,26.141467
650,-6.501164,-8.453799,26.126528
651,-6.520691,-8.457525,26.111819
652,-6.540059,-8.461380,26.097338
653,-6.559272,-8.465362,26.083085
654,-6.578333,-8.469471,26.069058
655,-6.597244,-8.473703,26.055257
656,-6.616009,-8.478060,26.041682
657,-6.634629,-8.482538,26.028330
658,-6.653109,-8.487137,26.015201
659,-6.671449,-8.491855,26.002295
660,-6.689653,-8.496690,25.989610
661,-6.707723,-8.501642,25.977146
662,-6.725662,-8.506710,25.964902
663,-6.743473,-8.511890,25.952877
664,-6.761157,-8.517183,25.941071
665,-6.778717,-8.522587,25.929483
666,-6.796156,-8.528099,25.918111
667,-6.813475,-8.533720,25.906956
